Klantnr;Naam;Artikelnr;Verp;Inh;Eh;Omschrijving;Aantal;Prijs;Omzet;Factuursplitsing;Ean;Biologisch;Dierenwelzijn;Goede Vis MSC;Gezonde Keuze;Fair trade;Rainsforrest alliance;UTZ;Milieubewust;Veggie;Streekproducten;Vegan;
208758;SUNSEA BAR            W.I;2140135;bs;150;gr;Apollo kaneelpijpjes;1,000;11,32;11,32;keuken ingred.;8713056003483;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2140490;zk;1;kg;Apollo peper wit gemalen;1,000;22,27;22,27;keuken ingred.;8713056000109;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2140755;bs;600;gr;Apollo knoflookpeper;2,000;9,52;19,04;keuken ingred.;8713056055611;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2141951;pt;750;gr;Conimex sambal badjak;16,000;7,67;122,77;keuken ingred.;8714100419045;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2142561;pt;400;gr;Mae ploy green curry pasta;1,000;2,15;2,15;keuken ingred.;44738102353;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2144088;pk;1;kg;Zout;42,000;0,44;18,48;keuken ingred.;;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146034;zk;500;gr;Go-tan gebakken uitjes;34,000;2,33;79,08;keuken ingred.;8710605030884;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146141;ds;12;zk;Conimex cassave kroepoek 75gr;5,000;14,10;70,48;keuken ingred.;8711200455553;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146175;pf;1;lt;Kikkoman sojasaus;21,000;4,89;102,71;keuken ingred.;8715035110809;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146216;em;3;kg;Yama teriyaki mirin sauce;1,000;17,95;17,95;keuken ingred.;8717262100356;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146224;em;3;kg;Yama japanse sesam saus;14,000;17,57;245,91;keuken ingred.;8717262101230;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146274;pt;80;gr;Wasabi furikake rijsttopping;24,000;5,88;141,08;keuken ingred.;4901509901040;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146307;fl;210;ml;Kewpie roasted sesame dressing;6,000;3,42;20,52;keuken ingred.;8852022032604;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146323;pk;1;lt;Kara kokosroom;5,000;3,43;17,15;keuken ingred.;8886303211006;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146365;fl;360;ml;Sushi seasoning (sushivengar);6,000;2,92;17,52;keuken ingred.;4970285072060;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146373;pk;1;lt;Kara kokosmelk classic;6,000;2,90;17,40;keuken ingred.;8886303241003;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146406;pt;55;gr;Yama furikake seto fumi;5,000;5,12;25,60;keuken ingred.;49746112;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146597;fl;1;lt;Go-tan wok essentials teriyaki;3,000;5,56;16,68;keuken ingred.;8710605020540;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2146654;pk;750;gr;Go-tan santen cream.coconut 5x15;22,000;6,81;149,89;keuken ingred.;;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2147305;zk;1;kg;Go-tan seroendeng;16,000;7,34;117,47;keuken ingred.;8710605030808;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2147347;bs;450;gr;Conimex seroendeng 450gr;2,000;8,31;16,62;keuken ingred.;8714100460092;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2147587;pk;500;gr;Lucullus kroepoek udang sidoardje;10,000;5,47;54,70;keuken ingred.;8710853152703;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2151124;cn;2;lt;Debic slagroom met suiker;8,000;12,33;98,64;keuken ingred.;5410488822073;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2151174;bs;700;ml;Debic slagroom spuitbus;163,000;6,47;1054,28;Bonensappen;5410488140351;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2151182;cn;5;lt;Debic slagroom met suiker;2,000;30,34;60,68;keuken ingred.;8712800168201;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2151306;fl;1;lt;Debic slagroom met suiker;64,000;5,42;346,88;keuken ingred.;5410488821946;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2160133;pf;1;lt;Nestor gembersiroop;16,000;5,73;91,62;keuken ingred.;8715821000086;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2160414;zk;3;kg;Cecco penne rigate sfuse nr.41;2,000;10,85;21,70;keuken ingred.;8001250180414;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2160464;pk;1;kg;Farina per polenta maismeel;12,000;1,14;13,68;keuken ingred.;8031776000132;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2160589;fl;350;ml;Ilhenny tabasco rood pepersaus;9,000;9,93;89,35;keuken ingred.;11210135802;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2168674;fl;568;ml;Lea perrins worcestershiresaus;17,000;6,88;117,00;keuken ingred.;5000111018111;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2181105;fl;150;ml;Lea en perrins worcestershiresaus;4,000;1,55;6,20;keuken ingred.;5000111041010;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2300937;bs;1000;gr;Knorr roux bruin VGN/LCV;3,000;8,71;26,13;keuken ingred.;8711100637035;;;;;;;;;Ja;;Ja
208758;SUNSEA BAR            W.I;2301307;fl;1;lt;Chef champignonsfond geconcentr.;8,000;17,91;143,25;keuken ingred.;7613035849129;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2301505;bs;1;kg;Knorr bospaddestoelenbouillonpdr.;1,000;23,65;23,65;keuken ingred.;8722700648840;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2301589;bs;1;kg;Knorr runderbouillon authentiek;1,000;21,95;21,95;keuken ingred.;8722700648048;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2301711;bs;1;kg;Knorr groentebouillonpoeder;5,000;18,54;92,70;keuken ingred.;8714100843413;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2301753;bs;1475;gr;Knorr demi-glacesaus;1,000;19,58;19,58;keuken ingred.;8711100419518;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2301761;bs;1350;gr;Knorr espagnole saus;2,000;17,98;35,96;keuken ingred.;8712566128624;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2301810;bs;850;gr;Knorr visbouillonpoeder(authent);1,000;16,63;16,63;keuken ingred.;8712566308545;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2306365;fl;1;lt;Debic bakken en braden fles;147,000;5,95;874,68;keuken ingred.;5410488823230;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2306381;bs;1;kg;Knorr maizena express blank;9,000;7,30;65,68;keuken ingred.;8711100680116;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2307339;fl;810;ml;Maggi vloeibare aroma no 5;1,000;6,45;6,45;keuken ingred.;8715000030057;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2310126;ds;9;lt;Levo mosterd packzak 3x3lt;1,000;14,89;14,89;keuken ingred.;8712154024697;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2310217;ds;10;lt;Levo ketchup packzak 2x5lt;14,000;17,78;248,85;keuken ingred.;8712154108892;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2310457;em;10;lt;Oliehoorn mayonaise 80%;176,000;18,49;3254,60;keuken ingred.;8713277919006;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2310762;em;5;kg;Zaanse mosterd de Huisman(grof);2,000;9,83;19,66;keuken ingred.;8711281010054;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2310928;fl;1;lt;Lucullus chilli sauce sweet hot;52,000;2,47;128,26;keuken ingred.;8710853010508;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2311140;em;10;lt;Remia mayonaise original 80% GLV;1,000;22,75;22,75;keuken ingred.;8710448191551;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2311158;ds;10;lt;Levo mayonaise 80% packzak 2x5lt;2,000;16,30;32,60;keuken ingred.;8712154028886;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2311843;cn;2100;gr;Smoky mount. sweet pickled relish;28,000;8,60;240,76;keuken ingred.;8711648070059;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2311926;fl;200;ml;Sriracha hot chilli sauce;47,000;1,80;84,81;keuken ingred.;8853662056005;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2313782;em;12;kg;Vhc/Prima satesaus pasta 12kg;29,000;32,80;951,11;keuken ingred.;8717278596013;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2314300;tb;800;ml;Remia curry ketchup tube GLV;1,000;3,12;3,12;keuken ingred.;8710448632191;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2315093;em;3;kg;Wijko tacosaus;10,000;9,78;97,77;keuken ingred.;8711171420642;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2316405;pk;1;lt;Garde d'or champignonsaus;36,000;5,63;202,84;keuken ingred.;8710847200113;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2316439;pk;1;lt;Garde d'or bruine pepersaus;137,000;5,67;776,61;keuken ingred.;8710847200212;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2316489;tb;850;ml;Gouda's gl.curry gewurz GLV;6,000;2,53;15,18;keuken ingred.;8722100028112;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2316629;pk;1;lt;Garde d'or rode wijnsaus;36,000;5,64;203,12;keuken ingred.;8710847303319;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2316653;pk;1;lt;Knorr professional demi-glace;2,000;4,95;9,90;keuken ingred.;8718114713090;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2316661;fl;700;ml;Lucullus thai chilli sauce;21,000;1,35;28,35;keuken ingred.;;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2316736;pk;1;lt;Garde d'or witte basissaus;27,000;5,65;152,55;keuken ingred.;8710847202315;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2317627;fl;3;kg;Ballymaloe country relish;36,000;24,01;864,45;keuken ingred.;5099229000309;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2318104;pt;845;gr;Maille ancienne grove mosterd;7,000;4,31;30,19;keuken ingred.;8722700711964;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2319144;fl;520;ml;Kewpie Japanse mayonaise;72,000;4,01;289,04;keuken ingred.;8852511010076;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2319376;fl;430;ml;Hellmann's mayo real FLES!!;31,000;2,13;66,03;keuken ingred.;8712100771750;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2320050;pk;1;lt;Blue band professional fraiche;90,000;4,53;407,70;keuken ingred.;8719200056794;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2324002;pt;720;ml;Kesbeke amsterdamse uien;5,000;1,98;9,90;keuken ingred.;8711271101137;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2326298;bl;10;lt;Kesbeke augurken 70/80;5,000;11,97;59,84;keuken ingred.;8711271101533;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2330140;zk;1;kg;Riso vignola risotto rijst;1,000;2,19;2,19;keuken ingred.;8002130201472;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2330661;pt;2;kg;Al'fez pearl couscous;-4,000;9,59;-38,36;keuken ingred.;5034444114042;;;;;;;;;Ja;;
208758;SUNSEA BAR            W.I;2330679;pt;1500;gr;Al'fez moroccan spiced couscous;60,000;9,31;558,60;keuken ingred.;5034444114035;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2331073;pk;454;gr;Arm & hammer baking soda;1,000;1,29;1,29;keuken ingred.;10033200011108;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2332097;tr;10;pk;Rooij witte patentbloem 1kg;2,000;7,29;14,58;keuken ingred.;8717825211635;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2332229;zk;750;gr;Zonnatura rietsuiker;5,000;2,04;10,20;keuken ingred.;8710863801998;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2333136;zk;1;kg;Riso vignola arborio risoto rijst;36,000;3,67;132,12;keuken ingred.;8002130200888;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2334077;zk;5;kg;Anco catering spaghetti;3,000;8,35;25,05;keuken ingred.;5410028096124;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2334192;zk;5;kg;Barilla penne rigate nr.73;2,000;10,86;21,72;keuken ingred.;8076800035735;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2334217;ds;3;kg;Honig tagliatelle met ei;2,000;16,89;33,78;keuken ingred.;8714700015265;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2334366;pk;500;gr;Barilla lasagne all'uovo nr.199;8,000;2,58;20,64;keuken ingred.;8076800376999;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2334457;zk;5;kg;Barilla spaghetti nr.5;4,000;9,80;39,19;keuken ingred.;8076800035056;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2334481;pk;400;gr;Barilla penne rigate glutenvrij;1,000;2,14;2,14;keuken ingred.;8076809545457;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2338194;bs;900;gr;Oetker slagroomversteviger;10,000;7,98;79,80;keuken ingred.;9008200049011;;;;;;;;;;;
